Ending Spin,Theta,Collision Count,Min Adiabaticity
0.9910640873288645,28.014924937021092,11,0.3400902032990122
0.9921859435943899,18.41677666703436,5,0.3409557512025885
0.999184262680248,12.826669144280205,4,0.26743620668300905
0.9689610132112603,31.024373262303985,10,0.23048150815182417
0.9812184581587259,17.70859360969039,5,0.34575978588098505
0.9977956730934456,45.95324223314353,16,0.3358468593358005
0.94016500228947,38.36791200629736,14,0.39566558610044716
0.94849789602087,36.50925973799785,16,0.3317185372277739
0.9769606576648235,42.36019167529039,12,0.2890642050424632
0.9991131890691674,30.4577874701838,9,0.35034282347286166
0.9986498992217742,28.234520309789865,10,0.343104508826468
0.9956125707709852,34.4908147164102,10,0.27206287345300356
0.999291714813584,43.30001103939941,13,0.5479351753480103
0.9995492956038278,17.129102512749895,5,0.2752014971396058
0.9948536782306284,33.35447298569433,9,0.36233379613443745
0.9821354418924658,46.33766044565081,19,0.2988281134181934
0.9917204568510954,24.170438652946697,7,0.3125579754700246
0.9858829308448376,16.59919921031588,5,0.31093260044122556
0.9739722783208861,28.552019918894626,8,0.26472809083031806
0.9817725391073991,48.3459603095516,35,0.3858535339098611
0.9993708694420532,17.720685887102054,4,0.26681588537461637
0.9856805711684912,38.41382926871696,12,0.31120232536298303
0.9923469139732534,28.781271189420444,8,0.28046315597914734
0.9974884134515247,23.79147620269262,11,0.28255081990444686
0.9773349076646052,48.396636351747844,17,0.42093818575882075
0.9701626507119379,41.32979149820049,13,0.3276894568814873
0.9887308490772744,26.971924075799556,7,0.33644403957241176
0.9901672853024562,52.74624413783451,18,0.39996417983356436
0.9335706966329052,39.203453561879456,13,0.26596400552943655
0.969043448956845,22.747874190698727,9,0.29740975668186054
0.9960959674963107,26.995755768864285,7,0.2988411122830364
0.9736387991560851,38.07197560897307,12,0.34298877221541924
0.9642989647103365,37.00900079066625,11,0.2261509004050426
0.9820947461397904,32.02450984293353,11,0.29130146516951566
0.9811946107896602,42.81723850110795,16,0.3001917760126185
0.9975140064130882,9.599413661451173,2,0.21334645545170888
0.9751690098061829,20.525087346726423,7,0.2523291776234975
